1466,missed-opportunity,M2316
8523,fanning-someone,F525
5908,trapped,T613
6804,sound-check,S532
3272,boredom,B635
8180,reference-to-adolf-hitler,R1652
2826,racetrack,R2362
6992,reference-to-howdy-wilcox,R1652
9835,leotard,L363
9074,grocery,G626
2885,first-kiss,F6232
39,gay-man,G5
1271,evil-mother-in-law,E1453
6808,90th-birthday,T163
151,bride,B63
1867,aerial-shot,A6423
3005,handmade-gift,H5353
5138,phobia,P1
5187,macaw,M2
7427,chipmunk,C152
5629,weather-map,W3651
9717,formaldehyde,F6543
8406,glioblastoma,G4142
8597,juice,J2
5454,historical-fiction,H2362
7046,concentration,C5253
2020,gunsmith,G5253
3573,lie,L
6051,carnivorous-plant,C6516
8217,troubled-youth,T6143
2550,cherokee,C62
3855,trance,T652
8286,berlin-germany,B6452
555,cave,C1
3028,scotland,S2345
9614,auctioneer,A2356
4775,board-of-directors,B6313
9168,copycat-murder,C1235
378,child-in-coma,C4352
3839,drug-abuser,D6212
5000,detective-sergeant,D3231
1304,baseball-game,B2142
7725,mouth-covered-from-behind,M3216
4060,channeling,C5452
4699,flower-club,F4624
7379,archery,A626
2502,tonga,T52
8319,electronic-music-score,E4236
7057,action-figures,A2351
1551,newsmagazine,N2525
462,drawing,D652
8426,leg-wound,L253
7148,sword-through-one's-stomach,S6362
8882,dancing-girl,D5252
2561,physics,P2
5917,perseverance,P6216
4334,college-student,C4235
4977,domestic-abuse,D5232
5802,loss-of-sister,L2123
8727,phenomenon,P5
1616,cowgirl,C264
708,stalker,S3426
7741,long-underwear,L5253
7256,venice-california,V5241
7466,flattery,F436
1573,transgender-child,T6525
1118,justice,J232
4560,scooter,S236
9229,mink-stole,M5234
1053,paranoia,P65
3618,striptease,S3613
2239,tv-station,T1235
9618,do-not-disturb-sign,D5323
2765,hamilton-ontario-canada,H5435
6938,bird-sanctuary,B6325
1335,boston-red-sox,B2356
2195,religious-prejudice,R4216
4287,stepfather-stepson-relationship,S3136
9615,board-meeting,B6353
1208,doting-mother,D3525
5594,famous,F52
4603,international,I5365
1947,bank-robbery,B5261
1400,female-friendship,F5416
7492,flashback-within-a-flashback,F4212
5060,new-partner,N1635
818,charles-darwin,C6423
7242,perfume,P615
4654,gloves,G412
9979,female-killer,F5424
7390,switzerland,S3264
5646,angel-on-earth,A5245
1903,poisoned,P253
9579,winking,W5252
3912,towel-covered-head,T4216
9680,contract-killing,C5362
9966,u.s.-mexico-border,U2521
853,patriotism,P3632
9871,grappling-hook,G6145
4569,queen-mary,Q56
3230,star-died-during-filming,S3636
1756,semiautomatic-pistol,S5353
7938,sherlock-holmes,S6424
468,culture,C436
3580,schizophrenia,S2165
8773,psychic-child,P243
2394,portrait,P6363
6392,resort-hotel,R2634
7359,constellation,C5234
1152,flat-screen-television,F4326
9291,pulp-fiction,P4123
693,snow-fight,S5123
6481,glue,G4
6778,power-outage,P632
5779,medical-profession,M3241
306,untimely-sneeze,U5354
1871,fire-axe,F62
8645,tied-to-a-post,T3123
9469,climbing-on-a-roof,C4515
7285,clerk,C462
9515,sleeping-on-a-sofa,S4152
9318,blood-on-sleeve,B4352
962,long-title,L5234
8577,spray,S16
4587,girls'-school,G6424
7663,held-at-gunpoint,H4325
3634,zipper,Z16
5730,presidential-son,P6235
2694,secret-life,S2634
9137,cheekiness,C252
8996,disc-jockey,D2
3255,fiance,F52
4749,rich-woman,R25
9723,mounted-head-trophy,M5361
1471,sexual-tension,S2435
9638,flipping-coin,F4152
9964,shuffling-the-cards,S1452
6459,coconut-milk,C2535
3195,fishing-rod,F2526
8716,experimental,E2165
4214,mausoleum,M245
3907,stuffed-toy-bear,S3131
1885,shot-in-the-leg,S3534
7768,deceit,D23
1981,prison-escape,P6252
8411,serial-number,S6451
6167,anthropomorphic-toy,A5361
8341,car-show,C62
6451,storming-out,S3652
3888,imaginary-playmate,I5256
1963,counterfeit-plates,C5361
3914,toy-dinosaur,T3526
7237,parking-violation,P6252
5794,stepfamily,S3154
7540,irresponsibility,I6215
8610,earthquake,E632
1235,promiscuous-past,P6521
2189,imam,I5
1630,collectible,C4231
3367,dialogue,D42
5015,oil-of-cloves,O4124
6940,chicken-and-egg-dilemma,C2532
5513,mariner-10-mission,M6565
8656,supernatural-creature,S1653
8591,determination,D3653
1290,folklore,F4246
1536,spy-hero,S16
2988,child-abuse,C4312
7468,loom,L5
6202,airforce,A6162
2115,miami-florida,M5146
8038,socialist,S2423
1986,governor,G1656
8412,following-someone,F4525
4001,rope,R1
1869,bikini,B25
8292,airport-personnel,A6163
9149,feeding-pigeons,F3521
4427,monster-in-the-closet,M5236
1720,counter-espionage,C5362
9316,horse-race,H6262
9451,cattle-skull,C3424
6793,pie-à-la-mode,P453
6570,cancer-ward,C5263
1592,colorado-rockies,C4636
5381,hoax,H2
2580,disaster-relief,D2364
382,female-nudity,F5453
1113,boarding-school,B6352
5639,sex-education,S2323
6324,blue-bra,B416
1436,flash-mob,F4251
5778,the-human-body,T513
9077,noose,N2
9736,thousand-dollar-bill,T2534
4985,stolen-goods,S3452
114,woman-in-lingerie,W5452
6377,wet-suit,W323
3969,hallway,H4
8967,mutual-distaste,M3432
5958,ship-in-a-bottle,S1513
1260,reference-to-phil-collins,R1652
5283,overweight,O1623
7899,animal-attack,A5432
4941,shakespeare's-king-lear,S2162
2942,cleaning,C452
8787,haunting,H5352
1080,baby-girl,B1264
6692,seafood-restaurant,S1362
3738,ghost-in-photograph,G2351
7978,passenger-train,P2526
4207,database,D312
1088,poland,P453
7514,gocart,G263
2761,attempted-rape,A3513
7266,small-town-sheriff,S5435
3141,pet-lizard,P3426
1142,truth-or-dare,T6363
4724,ambassador,A5123
9332,pillory,P46
5023,shoe-repair-shop,S6162
4497,war-veteran,W6136
5174,black-mamba,B4251
8603,shivering,S1652
684,stray-dog,S3632
7277,costume-party,C2351
8513,alternate-reality,A4365
4197,taiwan,T5
3901,praying,P652
7853,afro,A16
5892,1800s,S
5632,weather-report,W3616
6582,mount-mckinley-alaska,M5352
8594,giant-animal,G5354
2353,fiancee,F52
8753,mine-shaft,M5213
6506,doom,D5
1941,cemetery,C536
9460,drinking-tea,D6525
1464,giving-up,G1521
9446,infatuation,I5135
4902,one-liner,O5456
614,reference-to-nelson-mandela,R1652
9993,eternal-life,E3654
9010,cruise-ship,C621
279,drinking-beer,D6525
847,game,G5
6773,flamingo,F452
3926,dish-drainer,D2365
8291,wings,W52
5074,missing-child,M2524
9876,opening-narration,O1525
9100,liftman,L135
6790,banjo,B52
9654,button-hole,B354
5950,signal,S254
3876,day-care,D26
259,sofa,S1
1026,sleigh,S42
2245,sketch,S232
4803,stock-broker,S3216
6362,promiscuous-mother,P6525
4097,real-estate-agent,R4232
4913,santiago-de-chile,S5323
6876,indie-music,I5352
4762,fencing-lesson,F5252
8735,bathing-suit,B3523
1197,fear-of-commitment,F6125
1702,falling-off-a-ladder,F4521
7249,reference-to-charlie-chaplin,R1652
6117,sick-child,S243
8072,rucksack,R2
2418,live-music,L152
5748,career-planning,C6145
4388,18th-century,T2536
7712,game-of-jacks,G512
4964,slapstick,S4123
632,sarajevo,S621
7599,eating,E352
5613,flogging,F4252
7930,detective-agency,D3231
9317,living-person-mistaken-for-dead-body,L1521
8633,rug,R2
6111,bird-catcher,B6323
168,male-flight-attendant,M4142
3765,dream-sequence,D6525
9188,strawberry-shortcake,S3616
123,canadian-humor,C5356
7864,fight-to-the-death,F23
1560,doctor's-office,D2362
2845,faith,F3
8691,exploding-bus,E2143
6061,girl-with-glasses,G6432
6372,reference-to-elizabeth-taylor,R1652
5150,kicked-in-the-face,K2353
1664,congressman,C5262
3603,silence,S452
5238,broken-window,B6253
9350,wine-tasting,W5323
9816,stormy-night,S3652
8642,caged-human,C235
8410,tofu,T1
9762,steam-cabinet,S3521
4337,gang-shooting,G5235
6984,indianapolis-speedway,I5351
252,newlywed-couple,N4321
8566,clothes-iron,C4326
3434,female-rear-nudity,F5465
6262,bangladesh,B5243
7603,lightning-strike,L2352
6118,toy-ambulance,T5145
4548,stamford-connecticut,S3516
3929,faucet-turns-off-by-itself,F2365
6982,heritage,H632
9550,water-fountain,W3615
3572,kamikaze,K52
9701,climbing-a-rope,C4515
7891,hospital-administrator,H2134
4105,town-hall,T54
8327,p-51,P
3473,art-deco,A632
3374,live-birth,L163
9287,evidence-tampering,E1352
7077,lab-technician,L1325
7887,last-survivor,L2326
3522,russian,R25
2042,street-shootout,S3632
7993,probate,P613
7453,hair,H6
8012,skull,S24
9522,keyhole,K4
1837,electric-shock,E4236
9663,nursery-rhyme,N6265
2671,human-skull,H524
1092,chelsea,C42
5335,identification-of-body,I3531
6520,personal-stories,P6254
4838,estrangement,E2365
268,spring-break,S1652
2810,psychopath,P213
8868,marbles,M6142
310,anthology,A5342
7264,hidden-gold,H3524
5998,scavenging-for-food,S2152
6103,white-cane,W325
823,scientific-research,S2531
8161,sculptress,S2413
7251,reference-to-groucho-marx,R1652
3439,ritz-hotel-london,R3234
1217,lawn-mower,L56
1360,kansas,K52
4694,bludgeoning,B4325
497,drag,D62
5491,space-flight,S1214
8094,swede,S3
7094,movie-business,M1252
406,heroine,H65
9994,earphones,E6152
4794,security-risk,S2636
7528,coil-spring,C4216
3541,brussels-belgium,B6242
9587,escaped-lunatic,E2134
7848,rejected-loan-request,R2345
2675,rape-and-murder,R1535
1482,youtube,Y31
5389,animal-rights,A5462
9972,lost-shoe,L232
4195,punched-in-the-back,P5235
3175,bribe,B61
4306,paramedic,P6532
8461,bodily-possession,B3412
7100,actress-playing-herself,A2362
1748,one-man-army,O565
6964,holstein-cow,H4235
2472,car-crash-into-tree,C6262
1575,young-girl,Y5264
3469,art-school,A6324
4758,aristocrat,A6232
2890,barbecue,B612
4318,compact,C5123
9445,baby-crying,B1265
7302,wizard,W263
2190,mosque,M2
7441,arrogance,A6252
2092,shack,S2
1267,anti-semitism,A5325
2215,small-town,S5435
7152,fencing-master,F5252
6890,house-warming,H2652
1957,outlaw-gang,O3425
1130,truck-driver,T6236
4156,intercessory-prayer,I5362
1158,jewish-convert,J2516
9042,lack-of-money,L215
8985,midnight-snack,M3523
5059,marital-infidelity,M6345
4059,cardboard-box,C6316
5054,parental-abuse,P6534
4711,legal-secretary,L2426
7141,legendary-hero,L2536
5188,nausea,N2
5680,hand-clapping-game,H5324
546,river-dolphin,R1634
1561,gender,G536
4739,button,B35
6062,hair-dryer,H636
5865,abc-weekend-special,A1253
5308,bowling-alley,B4524
3526,verdict,V6323
9943,loose-wheel,L24
6458,booty,B3
9021,thunderbird,T5361
1854,police-officer-bombed,P4212
8666,jail-cell,J424
5365,teenage-prostitute,T5216
6896,titanic,T352
5273,pornography,P6526
1478,touching-breast,T2521
105,sausage,S2
2306,cupcakes,C12
7534,evil-king,E1425
2641,soup,S1
82,colonel,C454
2172,vampire,V516
7675,faked-death,F23
2155,experiment,E2165
3698,paranormal-investigator,P6565
5172,art-teacher,A6326
9950,red-hair,R36
2511,kidnapper,K3516
2901,commercial,C5624
1345,oakland-athletics,O2453
1243,part-time-job,P6352
5315,book-seller,B246
8090,rosary,R26
2939,walkman,W425
5220,spinal-injury,S1545
7855,chant,C53
8447,blackface,B4212
7704,three-on-a-match,T6532
2136,neurosurgeon,N6262
4456,gunfire,G516
7611,stubbornness,S3165
1111,space-camp,S1251
9576,retired-schoolteacher,R3632
2699,bad-doctor,B3236
4944,shakespeare's-the-merchant-of-venice,S2162
8092,sleeping-car,S4152
9986,wig,W2
8317,air-show,A62
2858,car-theft,C6313
7593,wit,W3
9096,cockney-accent,C2525
5611,caligula,C424
7647,kryptonite,K6135
2681,teenage-rape,T5261
8494,cloud,C43
2422,green-tea,G653
9302,looking-at-self-in-mirror,L2523
7335,metaphor,M316
9049,william-tell-spoof,W4534
9015,bookie,B2
1045,camera,C56
6375,post-9-11,P23
3621,women's-lib,W5241
9939,saddlebags,S3412
6545,stage,S32
7980,belgian,B425
3245,biblical,B1424
1098,consumerism,C5256
1873,missile,M24
8456,sword-and-sandal,S6353
904,unique-cars,U5262
9546,waiting-for-a-train,W3521
8654,rivalry,R146
5460,prisoner-of-war,P6256
6104,based-on-short-story,B2352
7804,child-trafficking,C4361
8535,donut,D53
4127,twenty-dollar-bill,T5346
921,archer,A626
3825,repairman,R165
4362,salt-water,S436
5555,dressmaker,D6252
745,car-accident,C6235
1644,halloween,H45
9045,old-friend,O4316
9726,phony-letter,P5436
4812,dictation,D235
7323,emerald,E5643
3562,boasting,B2352
9810,vampire-human-relationship,V5165
4506,bullet-wound,B4353
6720,hershey-chocolate-world,H6243
475,poetry,P36
7012,german-immigrant,G6526
2698,abusive-stepfather,A1212
3814,child's-bedroom,C4321
8613,bandana,B535
4455,fear-of-stepfather,F6123
7227,narc,N62
8875,wife-murderer,W1563
977,role-playing,R4145
4297,farm,F65
9043,losing-temper,L2523
3878,evil-laughter,E1423
5907,thunderstorm,T5362
7616,exotica-music,E2325
8475,fatigue,F32
9604,stirring-drink-with-finger,S3652
6366,social-commentary,S2425
2729,witness-protection-program,W3521
9032,telling-story,T4523
9401,washing-clothes,W2524
9008,whistle,W234
8302,cancelled-flight,C5243
6508,bakery,B26
2772,cuckolded-husband,C2432
5753,massachusetts-institute-of-technology,M2325
5037,womanizer,W526
193,lap-dancing,L1352
3116,bathing,B352
8102,year-1925,Y6
3336,science-project,S2521
9415,year-1927,Y6
34,cheat-on-wife,C351
9313,scaling-ladder,S2452
3960,basement,B253
9716,deer-head,D63
4878,rental-property,R5341
5376,costume,C235
3348,phenomi-con,P525
5793,divorced-family,D1623
9234,natural-sponge,N3642
8665,heroin-smuggling,H6525
6231,service-show,S612
4436,broom,B65
6951,portrait-painter,P6363
3442,upper-class,U1624
8015,closeted-gay,C4232
6490,housewife,H21
2132,gascony,G25
9444,alphabet-blocks,A4131
741,loss-of-loved-one,L2141
6191,vancouver,V5216
8778,sign-of-the-cross,S2513
1802,nipples-visible-through-clothing,N1421
6293,amsterdam-netherlands,A5236
6830,on-the-road,O5363
4738,trout-fishing,T6312
6976,victorian-era,V2365
6575,anchorage-alaska,A5262
5306,traumatic-shock,T6532
8595,giant-robot,G5361
9154,lepidopterist,L1313
759,spray-paint,S1615
2105,university,U5162
506,fag-hag,F2
6041,mounted-police-officer,M5314
1295,cirque-du-soleil,C6232
2626,tied-feet,T313
4578,sports-league,S1632
7107,fat-suit,F323
9063,long-distance-call,L5232
7581,globe,G41
2323,serbia,S61
6278,supermodel,S1653
9574,insurance-company,I5265
7245,bomb-threat,B5136
638,entertainment,E5363
5010,lesbian-cop,L2152
4631,law-student,L2353
5388,activist,A2312
2946,playground,P4265
3151,body-odor,B36
8133,lighting-cigarette,L2352
2346,drug-dealer,D6234
1339,baltimore-orioles,B4356
5681,hopscotch,H1232
9900,sweeping-a-floor,S1521
1351,jimmy-carter,J5263
2987,undressing,U5362
4426,intruder,I5363
7393,advisor,A3126
6832,silent-partner,S4531
3678,princess,P652
9503,curator,C636
956,acronym-in-title,A2653
5159,drowning,D652
2941,adolescent,A3425
3142,homeless-shelter,H5424
8817,geometry,G536
5672,overweight-teen,O1623
4539,covivant,C153
7318,chilled-air,C436
4071,family-meeting,F5453
1156,circumcision-ritual,C6252
3247,blogger,B426
3538,mysterious-killer,M2362
180,bitch,B32
4233,strange-noise,S3652
4004,tablecloth,T1424
2702,knockout-drug,K5236
9036,loading-gun,L3525
9114,murderess,M6362
8077,forgery,F626
7356,attack,A32
9563,family-business,F5412
3871,child-sleeps-with-parent,C4324
3762,bite-mark,B3562
7269,underground-railroad,U5362
2600,neo-nazi,N52
3505,beard,B63
5429,walk-in-freezer,W4251
2396,fireman,F65
4462,home-ownership,H5621
539,christ-the-redeemer-rio-de-janeiro,C6236
3325,manipulation,M5143
3169,ape,A1
8059,hemlock,H542
251,newlywed,N43
9619,dying-man,D525
3518,photograph,P3261
5561,marriage-of-convenience,M6212
4501,window-opens-by-itself,W5315
631,istanbul-turkey,I2351
167,gay-stereotype,G2363
5501,cassini-mission,C2525
213,bed,B3
3783,bee,B
6774,macy's-department-store,M2316
8476,firework,F62
9584,formal-ball,F6541
3917,tucked-in-bed,T2351
6423,bet,B3
2229,showbiz,S12
6431,slapstick-comedy,S4123
2129,torment,T653
4220,riding-in-car,R3525
9906,high-powered-gun,H2163
8717,experimental-film,E2165
8658,border,B636
4846,metaphysics,M312
6094,eye-surgery,E2626
3707,bastard,B2363
5519,venera-mission,V5652
2089,fake-illness,F2452
5823,ecumenical,E2524
4622,reservist,R2612
8883,dc-3,D2
3275,pharmaceutical-company,P6523
6471,online-dating,O5453
4254,lecturer,L236
6505,carnival-of-doom,C6514
2073,wet-dress,W362
5320,girlie-magazine,G6452
3506,camper,C516
3043,parenting,P6535
1773,vengeance,V5252
9189,vichyssoise,V2
5782,mioscopic-size,M212
2555,brother-in-law,B6365
5257,bitch-slap,B3241
2463,drag-costume,D6235
948,reanimation,R535
7532,delivery,D416
5328,plumber,P4516
8874,throwing-darts,T6523
6975,urn,U65
1176,sex-in-chair,S2526
7483,overhearing,O1652
6548,ancient-greek,A5253
4702,medical-examiner,M3242
2036,businessman,B2525
6910,skunk,S252
6693,special-effects-designer,S1241
2477,affair,A16
1672,head-of-state,H3123
3681,paranormal-phenomena,P6565
6882,softball-game,S1314
8285,airlift,A6413
2091,horse-thief,H6231
9039,drunken-father,D6525
2726,sham-marriage,S562
7591,shield,S43
8073,archeologist,A6242
43,sheriff,S61
2524,winner,W56
9428,santa-claus-suit,S5324
8432,fued,F3
9891,gang-of-outlaws,G5213
5933,fuel,F4
5641,retired-clown,R3632
1921,montreal-canadiens,M5364
9095,bullet-cartridge,B4326
1948,bank-teller,B5234
3704,baby-ghost,B123
1357,michigan,M25
8684,car-motorcycle-chase,C6536
5744,religious-tolerance,R4234
3200,joint,J53
2173,vampire-hunter,V5165
5049,magistrate,M2363
6599,reference-to-tom-clancy,R1652
7964,conservatory,C5261
7013,hawaiian-music,H52
4342,quarrel-between-married-couple,Q6413
3602,shy,S
2690,double-life,D141
6809,indian-couple,I5352
4853,widow,W3
9220,space-helmet,S1245
6250,sensuality,S5243
8184,character's-point-of-view-camera-shot,C6236
4006,vow-of-revenge,V1615
3774,recurring-dream,R2652
850,immigrant,I5265
9872,horse-drawn-wagon,H6236
323,computer,C5136
635,yugoslavia,Y241
4417,powder,P36
1486,wetting-pants,W3521
7830,woman-journalist,W5265
4392,danger,D526
6844,engine-trouble,E5253
76,breaking-the-fourth-wall,B6252
3657,multiple-orgasms,M4314
2560,nightmare,N2356
5262,hit-and-run,H3536
2817,random-killing,R5352
7212,feisty-old-woman,F2343
9795,hit-by-a-car,H3126
2894,sabotage,S132
622,tent,T53
5196,reference-to-francis-bacon,R1652
474,poetry-slam,P3624
4228,key,K
3382,surrogacy,S62
3477,dance-band,D5215
5940,pack-of-dogs,P2132
5104,college-tuition,C4235
4723,adirondack-mountains,A3653
6373,reference-to-mother-teresa,R1652
7374,samaritan,S5635
2045,gambling-casino,G5145
9005,drunken-man,D6525
8971,bellboy,B41
6742,fishing-lure,F2524
3675,spooning-sexual-position,S1524
963,united-kingdom,U5325
557,eiffel-tower-paris,E1436
2700,date-rape,D361
6426,clip-show,C412
933,paranormal,P6565
6314,running,R52
3446,imelda-marcos,I5435
4653,cynicism,C525
4906,balaton,B435
6766,guest-appearance,G2316
6989,reference-to-david-letterman,R1652
4130,worrying-about-friend,W6521
4665,hit-and-run-victim,H3536
3144,discrimination,D2653
342,quiz,Q2
4679,peep-hole,P14
2360,kingpin,K5215
968,poet,P3
3183,thanksgiving-dinner,T5215
9890,full-house,F42
8768,knocking-at-door,K5252
5242,divorced-woman,D1623
3039,adopted-son,A3132
9633,playing-clarinet,P4524
8381,citroën-c-zero,C3652
1518,smoking,S5252
158,novel,N14
8435,sibling,S1452
3146,petition,P35
9525,worried-wife,W631
9246,comics-page,C5212
8160,nude-painting,N3153
3259,mythology,M342
8581,animal-metamorphosis,A5453
3064,the-lost-boys,T4231
6340,viral-video,V6413
9417,death-of-brother,D3163
1800,soldier-killed,S4362
2770,transvestite,T6521
7794,capture,C136
8155,gun-collecting,G5242
4584,balloon,B45
1577,sex-change,S252
6160,underground,U5362
750,party,P63
2421,electro-music,E4236
3119,line-up,L51
3480,eccentric,E2536
4313,17-year-old,Y643
5578,christening,C6235
8822,shamanism,S525
9698,magician,M25
7034,secret-affair,S2631
2756,prince-edward-island,P6523
1847,tear-gas-cannister,T6252
7498,reflection,R1423
1793,policewoman-killing,P4252
4007,well,W4
8439,fake-passport,F2121
6968,reference-to-betty-grable,R1652
4750,scrambled-egg,S2651
1879,dirty-bomb,D6315
1874,polar-bear,P4616
9683,bedroom-furniture,B3651
9949,faking-own-death,F2525
6487,younger-woman-older-man-relationship,Y5265
3009,cell-phone,C415
6811,taj-mahal,T254
618,shark-cage,S62
4479,parchment,P6253
2370,professional-soccer-player,P6125
8089,palestine,P4235
4515,predicting-the-future,P6323
2029,church-bell,C6214
2985,community-service,C5326
544,rio-de-janeiro-brazil,R3256
6055,dinosaur-egg,D5262
5525,nato,N3
9083,falling-out-a-window,F4523
4831,morgue,M62
8909,rabbit-stew,R1323
4339,homework,H562
1301,world-war-one,W6436
2157,fate,F3
5058,disappearance,D2165
5358,police-dog,P4232
4408,handprint,H5316
5669,peanut-butter-sandwich,P5313
991,avant-garde,A1532
8630,propeller,P6146
7820,loss,L2
9536,firing-squad,F6523
2387,tragic-event,T6215
8624,lost,L23
5040,car-fire,C616
1230,fingerprints,F5261
964,american-flag,A5625
3563,candy,C53
5504,rings-of-saturn,R5212
2225,page,P2
9238,year-1907,Y6
1961,year-1906,Y6
1996,year-1905,Y6
1983,year-1903,Y6
1974,year-1902,Y6
2074,year-1901,Y6
109,tight-blouse,T2314
9375,going-home,G525
8,twitter,T36
3483,library,L16
2884,veteran's-day,V3652
5303,motive,M31
6274,englishwoman-abroad,E5242
7364,good-samaritan,G3256
4128,unable-to-sleep,U5143
234,home,H5
4108,woman-crying,W5265
8888,video-recording,V3626
8905,silver-dollar,S4163
379,crippled-child,C6143
1065,e-mail,E54
320,tadpole,T314
7085,mutation,M35
8814,allegory,A426
1731,femme-fatale,F5134
5336,kicked-to-death,K23
9308,cell-mate,C453
1403,korean-american,K6562
7793,bolshevik,B4212
8877,goatee,G3
4230,new-apartment,N1635
6685,military-museum,M4365
4641,charity-event,C6315
8788,american-president,A5625
8379,citroen-c-zero,C3652
2667,yellow-dress,Y4362
2527,tempe-arizona,T5162
1099,life-style,L1234
5170,teacher-student-sex,T2623
5963,cartoon-rabbit,C6356
4378,movie-extra,M1236
7399,freedom,F635
3772,psychic-sensitive,P2523
3756,tarot-card,T6326
3037,nightclub,N2324
4135,blood-on-face,B4351
594,rodeo,R3
9544,ticket-agent,T2325
8178,suicide-by-train,S2313
5116,murder-disguised-as-suicide,M6363
8948,gunshot-off-camera,G5231
3780,13-year-old,Y643
2316,tv-series-reunion,T1262
7502,world-war-two-veteran,W6436
7198,scratching-a-parked-car,S2632
6569,aflac-duck,A1423
7099,vulgarity,V4263
9342,cocoa,C2
5343,car-wash,C62
9069,box-of-toys,B2132
9476,passport-photo,P2163
6009,mississippi,M21
7327,impatience,I5135
7862,epilogue,E142
453,museum,M25
7770,enemy-agent,E5253
8205,manhwa,M5
5697,wimp,W51
7969,ricin,R25
7455,invisibility,I5121
4521,shooting-self,S3524
1253,drumstick,D6523
5434,video-tape,V31
5241,cricket,C623
1470,sales-talk,S4234
7657,city-room,C365
1585,madison-square-garden-manhattan-new-york-city,M3252
7792,rapid-aging-syndrome,R1325
1808,exploding-car,E2143
6476,blaming,B452
9682,paper-airplane,P1614
5699,poorness,P652
7163,diabetic-shock,D132
1979,gatling-gun,G3452
8305,bus-crash,B262
450,boys'-choir,B26
3435,fortune-telling,F6353
7156,name-in-title,N534
4682,showgirl,S264
915,cello,C4
7661,gagged,G23
2843,heiress,H62
2451,spoof-title,S134
6090,animal-actor,A5423
7773,stock-footage,S3213
8625,marketplace,M6231
4945,venice-italy,V5234
8552,toothbrush,T3162
8959,test-tube,T231
3265,twist,T23
9391,trailer-park,T6461
2794,matricide,M3623
2403,education,E3235
2295,vietnamese-restaurant,V3526
7751,written-confession,W6352
5814,algeria,A426
2944,dyed-hair,D36
1524,contest,C5323
3404,performer-name-in-title,P6165
5180,fencing,F5252
2708,hate-crime,H3265
7743,meteor,M36
8304,finch,F52
2591,reference-to-jesus-christ,R1652
5477,space-travel,S1236
9341,chemist,C523
5482,flight-to-mars,F4235
732,star,S36
5495,neptune-the-planet,N1353
9331,lipstick-on-shirt,L1232
9832,cheating-boyfriend,C3521
8903,backstage,B232
1972,jack-knife,J251
2878,wedding-ring,W3526
8039,sphinx,S152
8977,adulteress,A3436
2181,atheist,A323
2711,random-shooting,R5352
2180,atheism,A325
2186,dearborn-michigan,D6165
5464,diving--robot,D1526
388,multiplayer,M4314
1313,philadelphia-pennsylvania,P4341
6828,boss-is-away,B2
4947,asian,A25
9085,pushed-out-a-window,P2353
1399,employer-employee-relationship,E5146
79,captain,C135
4055,book-moves-by-itself,B2512
6500,st.-patrick's-day,S3136
2486,disability,D2143
7206,swat,S3
4410,inability-to-walk,I5143
9691,cashing-check,C252
2149,teaching,T252
5827,labor-union,L165
6284,comic-violence,C5214
8428,rear-entry-sex,R6536
763,rescue,R2
4535,white-witch,W32
248,misunderstanding,M2536
4177,vase,V2
1212,country-club,C5362
3253,eaten-alive,E3541
7955,gaslight,G2423
174,interrupted-sex,I5361
360,educational-program,E3235
435,operetta,O163
5980,shoelace,S42
1782,pregnant-woman-shot,P6253
7208,garage-door-opener,G6236
4990,beauty-parlor,B3164
4280,pentagram,P5326
1743,machine-gun,M2525
1523,saddam-hussein,S3525
3625,clothes,C432
1737,hk-5-machine-gun,H2525
1019,farmhouse,F652
5127,stiletto-heels,S3434
384,japanese,J152
5219,shakespearean-quotation,S2165
8295,miami-international-airport,M5365
4418,table-moves-by-itself,T1451
1282,cactus,C232
4555,character-says-i-love-you,C6236
1565,mermaid-costume,M6532
6403,panama,P5
7218,woman-hostage,W5232
916,orchestra,O6236
4827,hispanic-american,H2152
5338,peeping-tom,P1523
9084,job-application,J1423
5162,fetish,F32
6071,net,N3
5841,end-of-the-world,E5313
5918,precocious-child,P6243
3787,blessing-from-priest,B4252
7664,hit-in-the-stomach,H3532
4646,homicide-detective,H5232
7767,confederate-army,C5136
4041,moving-out,M1523
3894,nanny,N5
1567,progeria,P626
1949,bisbee-arizona,B2162
4475,nail-biting,N4135
1530,scandalous-book,S2534
672,contraction,C5362
9231,receiving-stolen-property,R2152
9175,con-game,C525
2183,gun-control,G5253
6540,food-and-wine-festival,F3535
6620,welding,W4352
1674,intrigue,I5362
1933,nogales-arizona,N2426
2590,mary-magdalene,M6523
4602,fbi-chief,F121
8923,pekingese-dog,P2523
5304,psycho-sexual,P24
3998,pushed-down,P235
4381,private-investigator,P6135
3953,reading-aloud,R3524
779,moral,M64
246,marriage-problems,M6216
4857,landscape,L5321
8590,common-cold,C5243
8471,cough,C2
1385,hot-guys,H32
4619,army,A65
1452,return-favor,R3651
4599,servant-girl,S6153
3204,social-service,S2426
1480,typo,T1
6593,camden-new-jersey,C5352
104,plot-to-kill-hitler,P4324
5316,churchyard,C6263
5033,trophy-shelf,T6124
91,german-army,G6565
2744,indecent-exposure,I5325
4788,expose,E212
4916,old-bailey,O4314
4668,private-detective,P6132
8687,car-wreck,C62
5165,post-office,P2312
8725,magic-spell,M214
4782,ward,W63
1041,blindfold,B4531
7621,former-soldier,F6562
255,room,R5
2616,apostrophe-in-title,A1236
5935,gasoline,G245
9684,candlestick,C5342
1687,my-little-pony,M4341
4988,barrister,B6236
3527,west-country,W2325
2666,newfoundland,N1534
